Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2024-02-08,META,468.32000732421875,470.5899963378906,465.0299987792969,470.0,466.73968505859375,18815100.0
2024-02-09,META,472.95001220703125,473.5899963378906,467.4700012207031,468.1099853515625,464.8627624511719,18413100.0
2024-02-12,META,468.19000244140625,479.1499938964844,466.5799865722656,468.8999938964844,465.6473388671875,19382000.0
2024-02-13,META,456.8699951171875,467.8900146484375,455.0899963378906,460.1199951171875,456.9281921386719,20916600.0
2024-02-14,META,467.92999267578125,474.1099853515625,466.0899963378906,473.2799987792969,469.9969177246094,16858400.0
2024-02-15,META,475.2799987792969,488.6199951171875,472.2200012207031,484.0299987792969,480.6723327636719,24212300.0
2024-02-16,META,478.1099853515625,478.9599914550781,469.2099914550781,473.32000732421875,470.0366516113281,23324600.0
2024-02-20,META,469.7200012207031,476.17999267578125,466.55999755859375,471.75,468.4775390625,18015500.0
2024-02-21,META,466.5,469.0,461.7900085449219,468.0299987792969,465.2764892578125,12921800.0
2024-02-22,META,480.239990234375,489.989990234375,476.05999755859375,486.1300048828125,483.26995849609375,21625800.0
2024-02-23,META,488.04998779296875,494.3599853515625,482.3500061035156,484.0299987792969,481.1823425292969,18374300.0
2024-02-26,META,483.4700012207031,486.1400146484375,480.6000061035156,481.739990234375,478.90582275390625,12101400.0
2024-02-27,META,479.9800109863281,487.2699890136719,479.9200134277344,487.04998779296875,484.18463134765625,10809600.0
2024-02-28,META,485.0,491.04998779296875,482.75,484.0199890136719,481.17242431640625,12715500.0
2024-02-29,META,488.44000244140625,491.70001220703125,482.6099853515625,490.1300048828125,487.2464904785156,17732000.0
2024-03-01,META,492.1099853515625,504.25,491.8500061035156,502.29998779296875,499.3448486328125,16273600.0
2024-03-04,META,503.0,504.4200134277344,496.4200134277344,498.19000244140625,495.259033203125,12324100.0
2024-03-05,META,495.0,495.5799865722656,487.8900146484375,490.2200012207031,487.3359375,15325300.0
2024-03-06,META,497.6300048828125,502.9700012207031,494.2900085449219,496.0899963378906,493.1714172363281,11757900.0
2024-03-07,META,503.2799987792969,519.8499755859375,501.3800048828125,512.1900024414062,509.17669677734375,18586400.0
2024-03-08,META,514.1900024414062,523.5700073242188,499.3500061035156,505.95001220703125,502.973388671875,18597100.0
2024-03-11,META,497.010009765625,497.32000732421875,476.0,483.5899963378906,480.74493408203125,20428300.0
2024-03-12,META,493.260009765625,502.30999755859375,484.7300109863281,499.75,496.80987548828125,15448200.0
2024-03-13,META,495.3900146484375,500.9800109863281,491.0299987792969,495.57000732421875,492.65447998046875,12090700.0
2024-03-14,META,500.260009765625,501.3500061035156,488.1600036621094,491.8299865722656,488.9364318847656,12620000.0
2024-03-15,META,489.010009765625,491.8299865722656,481.29998779296875,484.1000061035156,481.251953125,29153600.0
2024-03-18,META,491.9100036621094,497.4200134277344,486.80999755859375,496.9800109863281,494.0561828613281,11755300.0
2024-03-19,META,488.1700134277344,496.6300048828125,481.2799987792969,496.239990234375,493.32049560546875,10903100.0
2024-03-20,META,499.5,508.20001220703125,495.1700134277344,505.5199890136719,502.5458984375,11711100.0
2024-03-21,META,514.7100219726562,515.0399780273438,506.010009765625,507.760009765625,504.77276611328125,9712500.0
2024-03-22,META,507.0,509.9700012207031,504.3399963378906,509.5799865722656,506.58203125,8120600.0
2024-03-25,META,505.7900085449219,507.2200012207031,500.239990234375,503.0199890136719,500.06060791015625,8380600.0
2024-03-26,META,505.1300048828125,510.0,495.2099914550781,495.8900146484375,492.9725646972656,11205400.0
2024-03-27,META,499.29998779296875,499.8900146484375,488.07000732421875,493.8599853515625,490.9544982910156,9989700.0
2024-03-28,META,492.8399963378906,492.8900146484375,485.1499938964844,485.5799865722656,482.7232360839844,15212800.0
2024-04-01,META,487.20001220703125,497.42999267578125,481.7799987792969,491.3500061035156,488.45928955078125,9247000.0
2024-04-02,META,485.1000061035156,497.5299987792969,484.6499938964844,497.3699951171875,494.44384765625,11081000.0
2024-04-03,META,498.92999267578125,507.239990234375,498.75,506.739990234375,503.75872802734375,12099200.0
2024-04-04,META,516.4199829101562,530.0,510.5799865722656,510.9200134277344,507.9141845703125,26476300.0
2024-04-05,META,516.8599853515625,530.7000122070312,514.4099731445312,527.3400268554688,524.237548828125,19263300.0
2024-04-08,META,529.280029296875,531.489990234375,518.8900146484375,519.25,516.1951293945312,13260600.0
2024-04-09,META,522.22998046875,525.8699951171875,506.739990234375,516.9000244140625,513.8589477539062,10863800.0
2024-04-10,META,509.2900085449219,522.5599975585938,505.79998779296875,519.8300170898438,516.7717895507812,11418500.0
2024-04-11,META,521.1099853515625,523.8599853515625,517.2899780273438,523.1599731445312,520.0821533203125,10369500.0
2024-04-12,META,517.75,520.1900024414062,509.3299865722656,511.8999938964844,508.88836669921875,11984500.0
2024-04-15,META,516.719970703125,518.530029296875,497.2799987792969,500.2300109863281,497.28704833984375,13512900.0
2024-04-16,META,498.1099853515625,504.7699890136719,497.1099853515625,499.760009765625,496.8197937011719,9847900.0
2024-04-17,META,503.1000061035156,503.1600036621094,487.1400146484375,494.1700134277344,491.2627258300781,12193700.0
2024-04-18,META,499.82000732421875,512.2100219726562,499.0400085449219,501.79998779296875,498.8477783203125,14808700.0
2024-04-19,META,502.79998779296875,502.79998779296875,475.7300109863281,481.07000732421875,478.23980712890625,25215400.0
2024-04-22,META,489.7200012207031,492.010009765625,473.3999938964844,481.7300109863281,478.8958740234375,17271100.0
2024-04-23,META,491.25,498.760009765625,488.9700012207031,496.1000061035156,493.1813049316406,15079200.0
2024-04-24,META,508.05999755859375,510.0,484.5799865722656,493.5,490.5966796875,37772700.0
2024-04-25,META,421.3999938964844,445.7699890136719,414.5,441.3800048828125,438.78326416015625,82890700.0
2024-04-26,META,441.4599914550781,446.44000244140625,431.9599914550781,443.2900085449219,440.68206787109375,32691400.0
2024-04-29,META,439.55999755859375,439.760009765625,428.55999755859375,432.6199951171875,430.0747985839844,21502600.0
2024-04-30,META,431.04998779296875,439.6199951171875,429.7200012207031,430.1700134277344,427.63922119140625,18429500.0
2024-05-01,META,428.6000061035156,449.9599914550781,427.1099853515625,439.19000244140625,436.6061706542969,20344900.0
2024-05-02,META,438.8399963378906,443.9599914550781,432.2799987792969,441.67999267578125,439.0815124511719,15221300.0
2024-05-03,META,445.92999267578125,454.1700134277344,443.8500061035156,451.9599914550781,449.301025390625,16489100.0
2024-05-06,META,455.5799865722656,466.1600036621094,453.3399963378906,465.67999267578125,462.9403076171875,15094600.0
2024-05-07,META,466.2900085449219,471.5299987792969,461.30999755859375,468.239990234375,465.4852600097656,13406800.0
2024-05-08,META,463.5,475.5799865722656,463.0,472.6000061035156,469.819580078125,11683900.0
2024-05-09,META,470.0,476.0799865722656,467.6300048828125,475.4200134277344,472.623046875,9437700.0
2024-05-10,META,477.0899963378906,477.5,469.6000061035156,476.20001220703125,473.3984069824219,10750000.0
2024-05-13,META,472.75,473.3500061035156,462.8500061035156,468.010009765625,465.256591796875,14668800.0
2024-05-14,META,463.3699951171875,472.5400085449219,460.0799865722656,471.8500061035156,469.07403564453125,10478600.0
2024-05-15,META,474.9800109863281,482.5,471.20001220703125,481.5400085449219,478.70697021484375,13100500.0
2024-05-16,META,475.0,477.69000244140625,472.75,473.2300109863281,470.4458923339844,16608200.0
2024-05-17,META,470.8299865722656,472.79998779296875,468.4200134277344,471.9100036621094,469.1336669921875,10807300.0
2024-05-20,META,469.95001220703125,473.20001220703125,467.0400085449219,468.8399963378906,466.0816955566406,11745100.0
2024-05-21,META,467.1199951171875,470.70001220703125,462.2699890136719,464.6300048828125,461.896484375,11742200.0
2024-05-22,META,467.8699951171875,473.7200012207031,465.6499938964844,467.7799987792969,465.0279541015625,10078600.0
2024-05-23,META,472.8800048828125,474.3599853515625,461.5400085449219,465.7799987792969,463.0397033691406,11747900.0
2024-05-24,META,467.6199951171875,479.8500061035156,466.29998779296875,478.2200012207031,475.406494140625,12024300.0
2024-05-28,META,476.5799865722656,480.8599853515625,474.8399963378906,479.9200134277344,477.0965576171875,10175800.0
2024-05-29,META,474.6600036621094,479.8500061035156,473.70001220703125,474.3599853515625,471.5691833496094,9226200.0
2024-05-30,META,471.6700134277344,471.7300109863281,464.7099914550781,467.04998779296875,464.3022155761719,10719600.0
2024-05-31,META,465.79998779296875,469.1199951171875,454.4599914550781,466.8299865722656,464.08355712890625,16919800.0
2024-06-03,META,470.8599853515625,479.6000061035156,468.239990234375,477.489990234375,474.6808166503906,11279400.0
2024-06-04,META,477.0,478.8900146484375,473.2300109863281,476.989990234375,474.1837463378906,7088700.0
2024-06-05,META,484.45001220703125,496.6499938964844,483.9100036621094,495.05999755859375,492.1474304199219,15690500.0
2024-06-06,META,492.9800109863281,502.82000732421875,490.8900146484375,493.760009765625,490.8551330566406,10667300.0
2024-06-07,META,495.9100036621094,498.9100036621094,490.1700134277344,492.9599914550781,490.059814453125,9380700.0
2024-06-10,META,493.8599853515625,502.6600036621094,493.4100036621094,502.6000061035156,499.6430969238281,11220900.0
2024-06-11,META,500.1600036621094,507.6000061035156,498.2699890136719,507.4700012207031,504.4844970703125,9673700.0
2024-06-12,META,513.989990234375,514.010009765625,504.4700012207031,508.8399963378906,505.84637451171875,11983200.0
2024-06-13,META,505.7099914550781,509.3599853515625,501.3599853515625,504.1000061035156,501.1342468261719,9954600.0
2024-06-14,META,502.6499938964844,507.1499938964844,500.75,504.1600036621094,501.6915283203125,10243300.0
2024-06-17,META,501.6700134277344,510.75,496.010009765625,506.6300048828125,504.1494445800781,11266600.0
2024-06-18,META,504.55999755859375,506.0,495.0199890136719,499.489990234375,497.0444030761719,13060400.0
2024-06-20,META,502.0,503.6700134277344,496.7699890136719,501.70001220703125,499.2436218261719,11801200.0
2024-06-21,META,503.45001220703125,503.45001220703125,492.3900146484375,494.7799987792969,492.3574523925781,22359200.0
2024-06-24,META,499.20001220703125,507.79998779296875,494.2900085449219,498.9100036621094,496.4672546386719,13525300.0
2024-06-25,META,497.04998779296875,510.7099914550781,495.5,510.6000061035156,508.1000061035156,12063200.0
2024-06-26,META,506.6499938964844,513.8099975585938,504.67999267578125,513.1199951171875,510.607666015625,8882300.0
2024-06-27,META,514.25,522.8800048828125,513.9000244140625,519.5599975585938,517.0161743164062,10121200.0
2024-06-28,META,517.1500244140625,521.8800048828125,503.8399963378906,504.2200012207031,501.75128173828125,15855100.0
2024-07-01,META,504.95001220703125,506.5799865722656,493.1700134277344,504.67999267578125,502.2089538574219,10328200.0
2024-07-02,META,500.760009765625,510.5,499.45001220703125,509.5,507.0054016113281,7739500.0
2024-07-03,META,506.3699951171875,511.2799987792969,506.0199890136719,509.9599914550781,507.4631042480469,6005600.0
2024-07-05,META,511.6000061035156,540.8699951171875,511.6000061035156,539.9099731445312,537.2664794921875,21354100.0
2024-07-08,META,542.3499755859375,542.8099975585938,526.6500244140625,529.3200073242188,526.7283325195312,14917500.0
2024-07-09,META,533.75,537.47998046875,528.1900024414062,530.0,527.4049682617188,8753200.0
2024-07-10,META,530.7899780273438,538.8800048828125,528.3599853515625,534.6900024414062,532.072021484375,10983300.0
2024-07-11,META,530.8900146484375,535.4600219726562,508.3699951171875,512.7000122070312,510.18975830078125,16458300.0
2024-07-12,META,497.760009765625,508.0899963378906,494.2300109863281,498.8699951171875,496.4274597167969,19750500.0
2024-07-15,META,498.6300048828125,506.67999267578125,493.3699951171875,496.1600036621094,493.7306823730469,12539200.0
2024-07-16,META,501.5,503.95001220703125,485.7900085449219,489.7900085449219,487.3919372558594,14075800.0
2024-07-17,META,479.1700134277344,479.1700134277344,459.1199951171875,461.989990234375,459.72802734375,28076600.0
2024-07-18,META,475.0,479.239990234375,464.5400085449219,475.8500061035156,473.5201721191406,19267200.0
2024-07-19,META,476.05999755859375,486.7099914550781,475.7099914550781,476.7900085449219,474.4555358886719,15149400.0
2024-07-22,META,486.5799865722656,492.05999755859375,483.8999938964844,487.3999938964844,485.0135803222656,12023100.0
2024-07-23,META,489.8399963378906,495.2200012207031,487.7200012207031,488.69000244140625,486.29730224609375,9455500.0
2024-07-24,META,472.30999755859375,476.29998779296875,460.5799865722656,461.2699890136719,459.01153564453125,17649700.0
2024-07-25,META,463.260009765625,463.54998779296875,442.6499938964844,453.4100036621094,451.1900329589844,18240500.0
2024-07-26,META,464.20001220703125,469.7699890136719,459.4200134277344,465.70001220703125,463.4198303222656,14222400.0
2024-07-29,META,469.8800048828125,473.9599914550781,465.0199890136719,465.7099914550781,463.4298095703125,11339600.0
2024-07-30,META,467.0,472.7300109863281,456.70001220703125,463.19000244140625,460.9221496582031,11390400.0
2024-07-31,META,471.0199890136719,476.5,466.75,474.8299865722656,472.5051574707031,24285800.0
2024-08-01,META,521.0,527.1699829101562,492.1000061035156,497.739990234375,495.3029479980469,43083100.0
2024-08-02,META,489.0,501.1499938964844,476.1499938964844,488.1400146484375,485.75,24044700.0
2024-08-05,META,451.3500061035156,483.4800109863281,450.79998779296875,475.7300109863281,473.4007568359375,21396200.0
2024-08-06,META,479.0,502.55999755859375,478.6499938964844,494.0899963378906,491.67083740234375,20955000.0
2024-08-07,META,503.1300048828125,510.1499938964844,486.8599853515625,488.9200134277344,486.52618408203125,20105300.0
2024-08-08,META,497.5,509.9599914550781,494.7200012207031,509.6300048828125,507.1347961425781,16156800.0
2024-08-09,META,507.7099914550781,518.3400268554688,505.70001220703125,517.77001953125,515.2349853515625,13696600.0
2024-08-12,META,516.8599853515625,518.02001953125,509.1000061035156,515.9500122070312,513.423828125,9767400.0
2024-08-13,META,520.010009765625,531.5,518.1500244140625,528.5399780273438,525.9521484375,13743800.0
2024-08-14,META,528.0599975585938,534.0,523.1300048828125,526.760009765625,524.180908203125,11444200.0
2024-08-15,META,531.7899780273438,539.77001953125,526.7000122070312,537.3300170898438,534.6991577148438,13482100.0
2024-08-16,META,531.9000244140625,533.6599731445312,524.6599731445312,527.4199829101562,524.837646484375,14776700.0
2024-08-19,META,526.8699951171875,531.6599731445312,522.760009765625,529.280029296875,526.6885986328125,9879700.0
2024-08-20,META,528.3499755859375,531.0900268554688,525.8800048828125,526.72998046875,524.1510009765625,7944400.0
2024-08-21,META,527.1500244140625,539.4000244140625,526.9299926757812,535.1599731445312,532.5397338867188,13423300.0
2024-08-22,META,537.0,544.22998046875,528.5900268554688,531.9299926757812,529.3255615234375,15708300.0
2024-08-23,META,536.9199829101562,539.8699951171875,525.0599975585938,528.0,525.414794921875,11323900.0
2024-08-26,META,527.5999755859375,528.0,514.9500122070312,521.1199951171875,518.5684814453125,9584000.0
2024-08-27,META,518.97998046875,524.010009765625,515.3099975585938,519.0999755859375,516.558349609375,6282700.0
2024-08-28,META,517.6699829101562,521.0900268554688,512.4500122070312,516.780029296875,514.2498168945312,9106100.0
2024-08-29,META,519.0499877929688,527.2000122070312,515.6799926757812,518.219970703125,515.6827392578125,8317400.0
2024-08-30,META,521.3499755859375,523.5399780273438,515.2000122070312,521.3099975585938,518.757568359375,9157500.0
2024-09-03,META,519.6400146484375,525.489990234375,508.6199951171875,511.760009765625,509.2543029785156,12459100.0
2024-09-04,META,506.07000732421875,516.5900268554688,504.07000732421875,512.739990234375,510.2294921875,8335200.0
2024-09-05,META,511.7200012207031,521.6300048828125,511.1499938964844,516.8599853515625,514.3294067382812,8640900.0
2024-09-06,META,521.8800048828125,524.5800170898438,498.25,500.2699890136719,497.8205871582031,14744500.0
2024-09-09,META,506.1600036621094,511.3299865722656,502.0799865722656,504.7900085449219,502.31842041015625,11047800.0
2024-09-10,META,508.1600036621094,514.1799926757812,500.0299987792969,504.7900085449219,502.31842041015625,9899000.0
2024-09-11,META,507.010009765625,513.1199951171875,495.6000061035156,511.8299865722656,509.323974609375,10782500.0
2024-09-12,META,517.0499877929688,526.7100219726562,515.219970703125,525.5999755859375,523.0265502929688,11970500.0
2024-09-13,META,520.3400268554688,527.5800170898438,517.1099853515625,524.6199951171875,522.05126953125,10321400.0
2024-09-16,META,524.5399780273438,534.0999755859375,517.4000244140625,533.280029296875,531.1752319335938,9527600.0
2024-09-17,META,537.5999755859375,542.0999755859375,530.5700073242188,536.3200073242188,534.2031860351562,11690800.0
2024-09-18,META,537.0700073242188,544.2000122070312,533.9000244140625,537.9500122070312,535.8267822265625,10323500.0
2024-09-19,META,550.0,562.0700073242188,546.52001953125,559.0999755859375,556.8932495117188,15647000.0
2024-09-20,META,560.0,564.5,556.2999877929688,561.3499755859375,559.1343383789062,22066800.0
2024-09-23,META,569.5,573.97998046875,562.4099731445312,564.4099731445312,562.1823120117188,12830700.0
2024-09-24,META,566.6799926757812,567.75,554.1900024414062,563.3300170898438,561.1066284179688,12993000.0
2024-09-25,META,564.0499877929688,576.8800048828125,563.719970703125,568.3099975585938,566.0669555664062,16543400.0
2024-09-26,META,575.72998046875,577.4000244140625,562.3499755859375,567.8400268554688,565.5989379882812,14400800.0
2024-09-27,META,570.0999755859375,570.8400268554688,564.510009765625,567.3599853515625,565.1207275390625,9398400.0
2024-09-30,META,567.7000122070312,574.6799926757812,564.7999877929688,572.4400024414062,570.1806640625,12792300.0
2024-10-01,META,577.97998046875,583.0399780273438,570.0999755859375,576.469970703125,574.1947021484375,15259300.0
2024-10-02,META,574.8599853515625,576.0,569.3400268554688,572.8099975585938,570.5491333007812,6524700.0
2024-10-03,META,570.1500244140625,583.3599853515625,568.72998046875,582.77001953125,580.4698486328125,11581000.0
2024-10-04,META,583.72998046875,596.8499755859375,581.4299926757812,595.9400024414062,593.5879516601562,14169500.0
2024-10-07,META,598.219970703125,602.9500122070312,584.0399780273438,584.780029296875,582.4720458984375,12014200.0
2024-10-08,META,589.6900024414062,593.5599975585938,585.969970703125,592.8900146484375,590.5499877929688,7857400.0
2024-10-09,META,593.989990234375,594.3900146484375,581.6099853515625,590.510009765625,588.1793212890625,9529700.0
2024-10-10,META,587.5700073242188,590.22998046875,582.52001953125,583.8300170898438,581.5256958007812,7740400.0
2024-10-11,META,584.8300170898438,591.2100219726562,582.7100219726562,589.9500122070312,587.6216430664062,8587100.0
2024-10-14,META,594.219970703125,600.0999755859375,589.9600219726562,590.4199829101562,588.0896606445312,8252000.0
2024-10-15,META,590.1599731445312,590.6099853515625,580.1400146484375,586.27001953125,583.9561157226562,9564200.0
2024-10-16,META,581.4000244140625,582.0800170898438,574.030029296875,576.7899780273438,574.513427734375,11268400.0
2024-10-17,META,583.3300170898438,584.969970703125,575.2000122070312,576.9299926757812,574.6529541015625,8701200.0
2024-10-18,META,581.0999755859375,583.969970703125,575.25,576.469970703125,574.1947021484375,7694300.0
2024-10-21,META,576.030029296875,577.239990234375,569.1099853515625,575.1599731445312,572.889892578125,8171900.0
2024-10-22,META,574.2899780273438,583.530029296875,572.1199951171875,582.010009765625,579.7129516601562,8544500.0
2024-10-23,META,579.969970703125,585.0,562.5,563.6900024414062,561.4652099609375,14248400.0
2024-10-24,META,567.1300048828125,568.8800048828125,561.52001953125,567.780029296875,565.5390014648438,7184700.0
2024-10-25,META,573.9299926757812,581.2899780273438,571.719970703125,573.25,570.9874267578125,11337900.0
2024-10-28,META,582.0,583.75,574.1199951171875,578.1599731445312,575.8780517578125,10925100.0
2024-10-29,META,580.1500244140625,593.6699829101562,575.4000244140625,593.280029296875,590.9384155273438,13019100.0
2024-10-30,META,600.97998046875,601.2000122070312,589.3800048828125,591.7999877929688,589.4642333984375,26864900.0
2024-10-31,META,585.0,589.9000244140625,563.010009765625,567.5800170898438,565.33984375,26838400.0
2024-11-01,META,567.6099853515625,573.6699829101562,562.5599975585938,567.1599731445312,564.9214477539062,15303200.0
2024-11-04,META,564.0999755859375,568.6900024414062,557.8900146484375,560.6799926757812,558.4671020507812,12064600.0
2024-11-05,META,567.2999877929688,573.47998046875,566.6699829101562,572.4299926757812,570.170654296875,9775400.0
2024-11-06,META,562.75,573.0,555.1699829101562,572.0499877929688,569.7921142578125,18305400.0
2024-11-07,META,576.8900146484375,594.7999877929688,575.2100219726562,591.7000122070312,589.3646850585938,14653700.0
2024-11-08,META,591.5399780273438,593.0999755859375,584.52001953125,589.3400268554688,587.0139770507812,9415700.0
2024-11-11,META,586.3599853515625,587.0,576.510009765625,583.1699829101562,580.8682861328125,10209100.0
2024-11-12,META,588.5399780273438,599.6599731445312,580.3800048828125,584.8200073242188,582.5117797851562,16287700.0
2024-11-13,META,582.6099853515625,585.6400146484375,575.1699829101562,580.0,577.7108154296875,10757600.0
2024-11-14,META,577.0,580.760009765625,573.010009765625,577.1599731445312,574.8819580078125,11053700.0
2024-11-15,META,571.219970703125,572.5700073242188,551.5,554.0800170898438,551.8931274414062,17712900.0
2024-11-18,META,557.0399780273438,559.9000244140625,550.0900268554688,554.4000244140625,552.2119140625,14327300.0
2024-11-19,META,551.8599853515625,561.4299926757812,550.5999755859375,561.0900268554688,558.8755493164062,9522400.0
2024-11-20,META,562.9299926757812,566.3499755859375,554.2000122070312,565.52001953125,563.2879638671875,9797300.0
2024-11-21,META,569.52001953125,570.0,549.0499877929688,563.0900268554688,560.8675537109375,11154700.0
2024-11-22,META,563.5499877929688,563.8300170898438,554.5900268554688,559.1400146484375,556.9332275390625,9164000.0
2024-11-25,META,562.0999755859375,572.5900268554688,556.3900146484375,565.1099853515625,562.8795776367188,13599800.0
2024-11-26,META,566.0,577.5,565.2000122070312,573.5399780273438,571.2763061523438,10356600.0
2024-11-27,META,574.8900146484375,574.97998046875,564.0999755859375,569.2000122070312,566.9534912109375,7200200.0
2024-11-29,META,569.0,578.4600219726562,566.9000244140625,574.3200073242188,572.05322265625,7130500.0
2024-12-02,META,577.5,594.5,575.5700073242188,592.8300170898438,590.4901733398438,12522400.0
2024-12-03,META,595.0,614.2000122070312,591.25,613.6500244140625,611.22802734375,14907200.0
2024-12-04,META,612.9600219726562,617.780029296875,605.0999755859375,613.780029296875,611.3575439453125,14697000.0
2024-12-05,META,617.0800170898438,619.9000244140625,607.0499877929688,608.9299926757812,606.526611328125,8081200.0
2024-12-06,META,610.0999755859375,629.7899780273438,608.530029296875,623.77001953125,621.3080444335938,16935500.0
2024-12-09,META,623.9199829101562,626.4000244140625,606.1699829101562,613.5700073242188,611.1483764648438,11426000.0
2024-12-10,META,617.5599975585938,625.5900268554688,612.739990234375,619.3200073242188,616.8756103515625,10938900.0
2024-12-11,META,623.3699951171875,638.4000244140625,621.530029296875,632.6799926757812,630.182861328125,10837200.0
2024-12-12,META,631.5,636.6599731445312,627.2100219726562,630.7899780273438,628.3003540039062,7474700.0
2024-12-13,META,627.219970703125,631.0800170898438,616.8900146484375,620.3499755859375,617.9014892578125,8453300.0
2024-12-16,META,629.97998046875,631.1500244140625,618.5800170898438,624.239990234375,622.2777099609375,10885600.0
2024-12-17,META,626.1699829101562,632.3699951171875,616.5399780273438,619.4400024414062,617.4928588867188,12897800.0
2024-12-18,META,621.0,627.3599853515625,596.3200073242188,597.1900024414062,595.3128051757812,17075500.0
2024-12-19,META,610.3900146484375,611.52001953125,595.0,595.5700073242188,593.6978759765625,14958100.0
2024-12-20,META,590.5800170898438,603.1099853515625,580.0,585.25,583.4103393554688,48989400.0
2024-12-23,META,589.5999755859375,601.0900268554688,586.25,599.8499755859375,597.9644165039062,10205800.0
2024-12-24,META,602.719970703125,607.989990234375,599.280029296875,607.75,605.8396606445312,4726100.0
2024-12-26,META,605.47998046875,606.2999877929688,598.9400024414062,603.3499755859375,601.453369140625,6081400.0
2024-12-27,META,599.4099731445312,601.8499755859375,589.7999877929688,599.8099975585938,597.924560546875,8084200.0
2024-12-30,META,588.75,596.9400024414062,585.5800170898438,591.239990234375,589.3814697265625,7025900.0
2024-12-31,META,592.27001953125,593.969970703125,583.8499755859375,585.510009765625,583.6695556640625,6019500.0
2025-01-02,META,589.719970703125,604.9099731445312,587.8200073242188,599.239990234375,597.3563232421875,12682300.0
2025-01-03,META,604.760009765625,609.5,596.4099731445312,604.6300048828125,602.7293701171875,11436800.0
2025-01-06,META,611.8300170898438,630.989990234375,605.6199951171875,630.2000122070312,628.2190551757812,14560800.0
2025-01-07,META,631.7000122070312,632.0999755859375,608.22998046875,617.8900146484375,615.94775390625,12071500.0
2025-01-08,META,613.4000244140625,616.4400024414062,602.7899780273438,610.719970703125,608.8002319335938,10085800.0
2025-01-10,META,610.030029296875,629.9099731445312,597.3400268554688,615.8599853515625,613.924072265625,19256600.0
2025-01-13,META,607.0999755859375,608.969970703125,598.4500122070312,608.3300170898438,606.4177856445312,10785000.0
2025-01-14,META,605.0700073242188,605.489990234375,588.5499877929688,594.25,592.3820190429688,13598000.0
2025-01-15,META,610.2100219726562,622.4600219726562,606.5,617.1199951171875,615.1801147460938,15524300.0
2025-01-16,META,611.5,616.25,609.7100219726562,611.2999877929688,609.3783569335938,8355300.0
2025-01-17,META,624.0499877929688,624.969970703125,603.6699829101562,612.77001953125,610.8438110351562,17280600.0
2025-01-21,META,617.8300170898438,621.5,609.010009765625,616.4600219726562,614.5221557617188,11674000.0
2025-01-22,META,623.2999877929688,633.7000122070312,619.4299926757812,623.5,621.5400390625,12274000.0
2025-01-23,META,627.3599853515625,636.5999755859375,621.1500244140625,636.4500122070312,634.4493408203125,9910200.0
2025-01-24,META,636.4000244140625,652.0,634.2000122070312,647.489990234375,645.4546508789062,19065300.0
2025-01-27,META,626.6099853515625,663.8699951171875,625.0999755859375,659.8800048828125,657.8057250976562,28399200.0
2025-01-28,META,666.0,682.5800170898438,659.469970703125,674.3300170898438,672.2103881835938,20950100.0
2025-01-29,META,675.0,681.0499877929688,665.6699829101562,676.489990234375,674.3634643554688,21377800.0
2025-01-30,META,696.8200073242188,710.7899780273438,676.0999755859375,687.0,684.8403930664062,29322900.0
2025-01-31,META,691.0,705.2999877929688,685.5800170898438,689.1799926757812,687.0136108398438,19303900.0
2025-02-03,META,675.9099731445312,704.0,675.25,697.4600219726562,695.267578125,21415700.0
2025-02-04,META,702.5,707.7100219726562,691.6099853515625,704.1900024414062,701.9764404296875,13826300.0
2025-02-05,META,703.5499877929688,718.1400146484375,699.010009765625,704.8699951171875,702.654296875,17778200.0
2025-02-06,META,705.8800048828125,718.9000244140625,703.5,711.989990234375,709.7518920898438,13080700.0
2025-02-07,META,716.7999877929688,725.010009765625,711.75,714.52001953125,712.2739868164062,16427100.0
2025-02-10,META,718.5599975585938,721.2000122070312,711.3300170898438,717.4000244140625,715.14501953125,12904300.0
2025-02-11,META,713.3200073242188,723.6599731445312,710.0399780273438,719.7999877929688,717.537353515625,12998000.0
2025-02-12,META,715.2999877929688,727.0999755859375,712.5999755859375,725.3800048828125,723.099853515625,12016500.0
2025-02-13,META,721.52001953125,729.0,718.0399780273438,728.5599975585938,726.2698974609375,12569100.0
2025-02-14,META,726.1400146484375,740.9099731445312,725.6199951171875,736.6699829101562,734.3543090820312,16901200.0
2025-02-18,META,736.0,737.0,706.4400024414062,716.3699951171875,714.1181030273438,21938700.0
2025-02-19,META,704.0999755859375,707.0,695.3900146484375,703.77001953125,701.5578002929688,17535500.0
2025-02-20,META,697.280029296875,705.6300048828125,693.6400146484375,694.8400268554688,692.6558837890625,12587400.0
2025-02-21,META,696.5800170898438,703.8699951171875,682.3599853515625,683.5499877929688,681.4013671875,15660400.0
2025-02-24,META,686.280029296875,687.27001953125,662.4500122070312,668.1300048828125,666.02978515625,15677000.0
2025-02-25,META,665.969970703125,668.0,641.8599853515625,657.5,655.4331665039062,20579700.0
2025-02-26,META,659.6500244140625,683.010009765625,658.0,673.7000122070312,671.5823364257812,14488700.0
2025-02-27,META,682.4500122070312,688.6500244140625,657.5700073242188,658.239990234375,656.1707763671875,12500000.0
2025-02-28,META,658.0399780273438,669.6300048828125,642.5999755859375,668.2000122070312,666.099609375,17534200.0
2025-03-03,META,673.6799926757812,681.25,650.8400268554688,655.0499877929688,652.9909057617188,10843800.0
